case_id,risk_band,model_fraud_probability,ground_truth_class,Amount,hour_of_day,expected_document_verification,expected_risk_tier,expected_compliance_flag,expected_escalation,expected_case_note_summary,labeling_notes,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,actual_document_verified,actual_compliance_passed,actual_decision,actual_human_review_needed,actual_case_notes,actual_nodes_run,actual_error
GOLD-011,low,0.1562021,0,1.0,18.732222222222223,,,,,,,67436.0,1.19468396201151,0.655260801392603,-0.330952820364082,1.23745644953155,0.119770841092904,-0.924326610214511,0.190820955710279,-0.0829238729837075,-0.309680023322471,-0.50480027495863,1.77491440237886,0.428983998352944,-0.413027576042855,-1.08619695910558,0.418684073252058,0.806137435367371,0.658130373085623,1.12176235739883,-0.33316430373103,-0.104109816877798,-0.0192957536347396,-0.0320732106775439,-0.133112968478772,0.188595828658171,0.652250646273921,-0.343788491990915,0.0296659761943292,0.0467188180154352,True,True,approve,False,"[GOLD-011] EUR 1.00 at hour 18.7. Model risk 0.156 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-012,low,0.18013361,0,8.99,9.553611111111111,,,,,,,34393.0,-2.04609707568276,3.08589333957898,-1.44523733593535,0.88638477300824,0.72939507078901,-0.65631446116029,-0.219334089705453,-1.6111539228258,-1.48178680523656,-2.01399832379277,2.51887631368797,0.85736053030873,0.292260234233143,-2.66137833999394,0.176556055647125,0.977889100998933,3.31043868142607,1.53593098769534,-0.858586280428845,-0.715440057153856,2.38384983313855,-0.720949494545794,0.0933492722865669,-0.12812521017922,0.124779401082641,-0.364238589928552,-0.0789987927908721,0.0731349513396303,True,True,approve,False,"[GOLD-012] EUR 8.99 at hour 9.6. Model risk 0.180 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-013,borderline,0.49260142,0,278.56,18.35388888888889,,,,,,,152474.0,-0.802178230207812,-0.460159210240025,-0.335955520103088,-0.396395325931694,0.869876054304458,-0.495806708615249,1.66554973767834,-0.311733755512471,0.303736725882459,-1.67442162012428,-0.620190744460289,-0.294897541912264,-0.237979340651275,-1.89310796656031,-0.334560234433176,0.0370138871452965,0.969256560804214,0.288405892918772,-0.171382752857044,0.717147224614721,-0.0822971964429505,-0.571062916781188,0.528453622360545,0.431904718059623,0.326206403153181,-0.14188725392089,-0.288423613170961,-0.180716433948623,False,False,escalate_to_human,True,"[GOLD-013] EUR 278.56 at hour 18.4. Model risk 0.493 (threshold 0.7, model v2.0.0). Docs verified: False. Decision: ESCALATE_TO_HUMAN. Detail: Amount EUR 278.56 exceeds the EUR 200 ceiling for automatic document verification. | Document verification incomplete - routed to an analyst.",4,
GOLD-014,borderline,0.36689737,0,7.58,16.080833333333334,,,,,,,57891.0,1.08536469045681,0.635303638653126,0.578790865425578,2.82810965540035,-0.0976066846835674,-0.103700613120566,-0.0303837037378485,0.0659989247523076,-0.64424538510604,0.202886176708493,1.34731814459536,1.17106013448164,0.555223750418491,-1.27612327773088,-1.59203289828699,0.553041104921909,0.49604464570039,0.295050043154484,-0.578665483223652,-0.078069016356469,-0.0644155784685543,0.0150744896594947,-0.0978543329891666,0.476216595876581,0.596139408645039,0.0450879313564046,0.0236530159008911,0.0393007025345296,True,True,approve,False,"[GOLD-014] EUR 7.58 at hour 16.1. Model risk 0.367 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-015,borderline,0.41022918,0,9.65,18.684166666666663,,,,,,,153663.0,-0.826442452003657,2.30558048163941,0.662849296816939,3.28280824499316,1.54526343849646,-0.36039598020624,1.39904974876627,-0.0616375707441776,-2.13802442483691,-0.432292724556735,-0.642064487072225,-1.47085020794558,-0.728286130479952,-2.52153440999441,-0.505168167687733,1.47938879127517,1.5701699758128,0.709891664798374,-1.16270544495689,-0.050046162598889,-0.420522154998702,-1.35535870926147,-0.336907891254756,-0.431544102118989,0.465106701211813,-0.139948761144448,-0.0978762180837129,0.119657301770544,True,True,approve,False,"[GOLD-015] EUR 9.65 at hour 18.7. Model risk 0.410 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-016,borderline,0.34058502,0,74.7,23.07888888888889,,,,,,,169484.0,-0.335321703372786,0.681796107860613,0.369736215577826,0.879208653065034,0.544333612891519,-0.8230956135218,0.889843882453824,-0.0033417474854358,-0.0684828015130964,-0.899343577465029,-0.891245086796321,-0.960736976243904,-1.67815141598813,-0.712174291507553,0.33017941215459,0.331152469806406,0.625503956725123,0.27482175861382,-0.115397805197533,-0.0162668918271849,-0.326084931190478,-1.13796618173673,0.462172279759203,-0.273960629410931,-1.18624682659715,-1.2243183958247,0.243480035570137,0.278307701720886,True,True,approve,False,"[GOLD-016] EUR 74.70 at hour 23.1. Model risk 0.341 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-017,borderline,0.36511266,0,89.99,5.938055555555556,,,,,,,21377.0,-6.59824534296877,6.2870664892955,-11.6022295919663,5.83979348923133,-6.45772292497261,-3.47850316847725,-9.76086725194195,4.76815473822345,-3.19697783849487,-10.6561481321643,9.06109409566254,-14.0577997731046,0.365763808490014,-12.1374595406538,-0.541331978859415,-9.39254105400436,-15.8820210984911,-5.04285823923509,1.84647392852965,1.35529439833267,1.51337287641379,-0.523757906738509,-0.106542102484123,-0.0082674349126816,0.229718744599993,-0.290764696497298,2.0046346601859,0.63121166304938,True,True,approve,False,"[GOLD-017] EUR 89.99 at hour 5.9. Model risk 0.365 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-018,borderline,0.38898617,0,38.0,22.375,,,,,,,166950.0,2.05082044299126,-0.798500074293603,-1.02060819223199,-0.604152227704978,-0.967955308257938,-0.860916818778949,-0.987804054866034,-0.0115970387398094,-0.127198993674287,0.258038962769721,1.35900891651081,-0.306869381891914,-0.430672548562855,-1.79930723658564,-0.319537185749777,1.85799658358146,1.18958265915548,0.0769100798827868,0.452164459905438,0.044938256767723,0.303084961091701,0.864801457309902,0.0923251188024239,-0.0334501576947688,-0.216918755184151,-0.113553065686668,0.0183993542989464,-0.0182195865222167,True,True,approve,False,"[GOLD-018] EUR 38.00 at hour 22.4. Model risk 0.389 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-019,elevated,0.6094223,0,172.68,13.851666666666668,,,,,,,136266.0,1.71041215840806,-0.17739317049125,-2.42322837499396,0.851038853295933,0.570934618130103,-0.825292498757391,0.500598539487149,-0.273878324490336,0.775120865702438,-1.17174215134385,-0.341261715902567,0.266985026373145,0.184782675054458,-2.14705023380217,-0.106992289560402,0.0640811494288561,1.63892896149225,0.415117617658696,-0.164062653485001,0.195712219849379,-0.0803179600898973,-0.316022089575412,-0.057084096697534,0.44354763633784,0.156303305253319,-0.336013847029863,-0.0129138964859418,0.0283509379395283,True,True,approve,False,"[GOLD-019] EUR 172.68 at hour 13.9. Model risk 0.609 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-020,elevated,0.64985865,0,10.0,21.40861111111111,,,,,,,77071.0,1.1177157936431,0.756620721070064,0.0507451610222208,2.66030626246623,0.0195650187668544,-0.658175680589199,0.0952403635520093,0.0363084332433424,-0.911667663461181,0.29263539121612,1.54723676454881,-0.335166541144673,-1.40018336364355,-0.775496965368471,0.0532904361884401,1.29123986055174,0.462249752589535,1.0975909618684,-1.08755459774139,-0.170396264809877,0.0904404167874137,0.159976167963648,-0.124727903854897,0.380517556772467,0.54463059454227,0.120499036319563,-0.0094100204707813,0.0420602576863397,True,True,approve,False,"[GOLD-020] EUR 10.00 at hour 21.4. Model risk 0.650 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-021,elevated,0.613805,0,266.98,12.28888888888889,,,,,,,130640.0,1.38504484026154,0.0517745611243052,-2.01577088190129,4.52906660260866,0.87415973743991,0.606341805712896,0.262532279634988,0.0697923284256007,-0.314355761979864,-0.145661498746195,-1.24144843723678,-0.636457215472008,-0.0007111472390664,-3.5771309357548,-1.79644786252715,1.33831456983927,1.99803983956377,1.10705226582263,-1.69068893221882,0.35452054698577,0.178742618499442,0.2857161379875,-0.336234496970552,0.0567771901202782,0.259010129219062,0.283164402492748,-0.0152119192033756,0.0660121114395401,False,False,escalate_to_human,True,"[GOLD-021] EUR 266.98 at hour 12.3. Model risk 0.614 (threshold 0.7, model v2.0.0). Docs verified: False. Decision: ESCALATE_TO_HUMAN. Detail: Amount EUR 266.98 exceeds the EUR 200 ceiling for automatic document verification. | Document verification incomplete - routed to an analyst.",4,
GOLD-022,elevated,0.6066364,0,489.35,19.094444444444445,,,,,,,155140.0,-2.49068195030904,-0.187156544870611,0.818118592342694,3.46665030533968,-1.60818377016864,3.1175575793067,1.87063882165508,-0.454616990188434,-0.0226080736719419,2.23016932386022,-0.0974198958501008,-0.650557273251769,-0.093038848560169,-1.09727769029365,-0.261545970995744,1.73276610497474,-1.60899931140139,1.23857567832038,-0.267031736194202,-1.55778836579418,-0.211985049973411,1.21059669498534,0.0107974382639663,0.26234404706402,-1.23877324603006,-0.113214767121753,-0.829186486319673,-0.329465393425074,False,False,escalate_to_human,True,"[GOLD-022] EUR 489.35 at hour 19.1. Model risk 0.607 (threshold 0.7, model v2.0.0). Docs verified: False. Decision: ESCALATE_TO_HUMAN. Detail: Amount EUR 489.35 exceeds the EUR 200 ceiling for automatic document verification. | Document verification incomplete - routed to an analyst.",4,
GOLD-023,elevated,0.64475113,0,7.58,9.728333333333332,,,,,,,35022.0,1.10394267830956,0.576542465135778,0.6617037701147,3.03711928445824,-0.461385483690672,-0.655439115480365,-0.0311227267916179,-0.0094404040630296,-0.159952272984688,0.0814817001613116,-0.335856185503569,-0.277182496754051,-1.04971813963897,-1.12820271396111,-0.736531907592462,0.337372393920831,0.959483321573944,-0.107270116488983,-0.980982917503168,-0.204363350145266,-0.113281930789967,-0.170558781049319,-0.0252127908340878,0.813831585138301,0.527185787549537,0.047647059020508,0.0172324610431636,0.0493047457021883,True,True,approve,False,"[GOLD-023] EUR 7.58 at hour 9.7. Model risk 0.645 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-024,elevated,0.65015936,0,2.99,18.384166666666665,,,,,,,66183.0,0.924204974355968,0.707336701337109,-0.492419147364267,1.02556769641326,0.358627109908059,-0.519251053268016,0.262480454145669,-1.04570262742113,-0.130115822748545,0.214562480357865,-1.34178129380137,-0.603365268594657,-0.900876131062035,0.833657056887113,0.964953511293623,-0.13012697371954,-0.365056391085349,0.134652393995198,0.482249224030559,-0.29703150298889,0.779289556194301,-0.168855031011968,-0.0797956917855225,-0.465776850507069,0.358378213402346,-0.258634594306689,0.213693947859328,0.233464232255344,True,True,approve,False,"[GOLD-024] EUR 2.99 at hour 18.4. Model risk 0.650 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: APPROVE. Detail: Document verification passed. | Compliance passed - approved.",4,
GOLD-025,high,0.8252132,0,7.6,22.47833333333333,,,,,,,80922.0,1.07561551275567,0.52952215433679,0.545739615428502,2.93550616509284,-0.159846409128697,-0.0563781692782942,-0.107702205419065,0.13863346278397,-0.164649858809785,0.0346153987147058,-0.283541667595718,-0.208690151844247,-0.934096811669282,-1.13222315656982,-0.479450963017937,0.101263622065322,1.15639379629998,-0.499993469614075,-1.26167490499668,-0.222465988755997,-0.0982479827011829,-0.0873262401455216,-0.0218574569259224,0.311570270400648,0.485706897204472,0.08923258965597,0.0339931993698948,0.0441373413819764,True,True,escalate_to_human,True,"[GOLD-025] EUR 7.60 at hour 22.5. Model risk 0.825 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: ESCALATE_TO_HUMAN. Detail: Document verification passed. | Risk 0.825 at or above the 0.7 review floor. | Escalated to human analyst.",4,
GOLD-026,high,0.78879035,0,4.0,7.948333333333333,,,,,,,28614.0,1.13596915648724,1.00491225668359,-0.0268703247977244,2.69578322096772,0.446887639260195,-0.630377129300805,0.479328397538054,-0.173595781704045,-1.17118081947571,0.0866813303573617,0.568094339596502,0.44526929067499,0.979833455771918,-1.11180700343036,0.533788217095547,0.452349462903824,0.846276732406602,-0.550186215299279,-1.60603607681105,-0.0896548079930557,-0.0593341319446507,-0.0952948975055523,-0.017626855370969,0.304161985734526,0.53127664571861,0.0131429446714668,0.0129551722874125,0.047673030604136,True,True,escalate_to_human,True,"[GOLD-026] EUR 4.00 at hour 7.9. Model risk 0.789 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: ESCALATE_TO_HUMAN. Detail: Document verification passed. | Risk 0.789 at or above the 0.7 review floor. | Escalated to human analyst.",4,
GOLD-027,high,0.7129938,0,296.21,16.83416666666667,,,,,,,147003.0,1.46144334475049,-0.582644854337269,-2.29766547636583,1.08919034508748,0.0540963952504234,-1.34945257230179,0.724947362444376,-0.429394501109443,0.788068488679763,-1.16222343351033,-0.304325295535524,0.29821688862412,0.052674856973426,-1.96030940203148,-0.192126956637008,0.0390976250243389,1.57692627824819,0.411400053347003,-0.177225202530695,0.407291392152292,0.0085768596642422,-0.314868240560649,-0.188230020570756,-0.0986292773717315,0.0846870154226289,-0.328303186669556,-0.0364565235953133,0.0419366973101807,False,False,escalate_to_human,True,"[GOLD-027] EUR 296.21 at hour 16.8. Model risk 0.713 (threshold 0.7, model v2.0.0). Docs verified: False. Decision: ESCALATE_TO_HUMAN. Detail: Amount EUR 296.21 exceeds the EUR 200 ceiling for automatic document verification. | Risk 0.713 at or above the 0.7 review floor. | Document verification incomplete - routed to an analyst.",4,
GOLD-028,high,0.701912,0,12.31,22.295277777777777,,,,,,,80263.0,-1.76780151350739,-0.0428598289834169,-0.163280475233123,0.86258090383816,0.211385122166807,-1.32454790365974,-0.0289004082988396,0.164379483197005,1.14919074394963,0.0626192440474903,-0.587375324080384,-0.223208362606766,-0.715502353736473,-1.77788293185677,-0.302609829124558,0.223028593698361,1.07888838059777,0.187890036685738,0.0313329462695758,-0.555830654973121,-0.485022543431963,0.0296436782030868,1.01919811318776,0.302069028430421,0.0651866943800147,0.332523442559268,0.409412635025658,-0.373735597878157,True,True,escalate_to_human,True,"[GOLD-028] EUR 12.31 at hour 22.3. Model risk 0.702 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: ESCALATE_TO_HUMAN. Detail: Document verification passed. | Risk 0.702 at or above the 0.7 review floor. | Escalated to human analyst.",4,
GOLD-029,high,0.8771618,1,1.0,2.865833333333333,,,,,,,96717.0,-3.7058559456413,4.10787318567637,-3.80365599543613,1.71031444791959,-3.58246604635748,1.4697289395611,-9.62156012711908,-11.9131046925977,-0.322296771337166,-6.62569249371823,2.17523030559549,-4.38107755793604,2.06329870945929,-0.673818453194249,1.40076321660287,-4.25492662033392,-5.16021301572915,-1.30252591599748,2.59445276115475,3.63960274068724,-5.49877168010629,2.94147540326902,0.916235852911927,-0.25550447969595,-0.18383483865098,-0.584538952417976,-0.315483570351021,-0.0972228121259146,True,True,escalate_to_human,True,"[GOLD-029] EUR 1.00 at hour 2.9. Model risk 0.877 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: ESCALATE_TO_HUMAN. Detail: Document verification passed. | Risk 0.877 at or above the 0.7 review floor. | Escalated to human analyst.",4,
GOLD-030,high,0.73712736,0,4.0,14.543611111111112,,,,,,,52357.0,1.07351043991176,0.720124621068649,0.780806323663524,2.7628037791335,-0.267102728211152,-0.341286609142448,-0.195632587117471,0.0708324920496865,-0.607242399995127,0.0649040256821512,0.574199996366231,0.0980231721380882,0.343776328146086,-1.30229883052382,1.07470700443929,0.912684728995373,0.726204317989043,-0.0159898881294068,-1.96595134481598,-0.123257564294907,0.0987210508185139,0.334405074375625,0.0370631124562211,0.507978795874017,0.271041552014218,0.0541309918876647,0.0496333641423605,0.0631111340754929,True,True,escalate_to_human,True,"[GOLD-030] EUR 4.00 at hour 14.5. Model risk 0.737 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: ESCALATE_TO_HUMAN. Detail: Document verification passed. | Risk 0.737 at or above the 0.7 review floor. | Escalated to human analyst.",4,
GOLD-031,very_high,0.999699,1,23.36,7.717777777777778,,,,,,,27784.0,0.288028928428076,0.965681439446855,-1.45949519977085,1.92186300234526,-1.91241402974899,-1.13028190025527,-2.81426265960526,0.648663224885543,-0.695262639845074,-3.46568908576121,2.35161910622909,-3.82670531942496,-0.767569849115369,-4.8528669146236,1.66486300420352,-2.61736133003734,-4.83555830647772,-1.92175160139324,-0.385884175181753,0.330916894188196,0.603127128021142,0.380690182113136,-0.0641251755885565,0.271380100640141,0.33721953478356,0.626155869423677,0.565124825956713,0.305925255390835,True,False,reject,True,"[GOLD-031] EUR 23.36 at hour 7.7. Model risk 1.000 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: REJECT. Detail: Document verification passed. | Risk 1.000 at or above the 0.7 review floor. | Risk at or above the 0.9 auto-reject floor.",4,
GOLD-032,very_high,0.999765,1,9.99,11.475833333333334,,,,,,,41313.0,-13.8972058704019,6.34428045616839,-14.2816664432471,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216827,9.06028147442157,-5.48612077680694,-14.6764702497464,5.1483517210937,-10.7495919949504,1.58548896754337,-9.79801207658904,0.733276999106463,-12.675268899047,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.05808183846397,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.686835738780169,True,False,reject,True,"[GOLD-032] EUR 9.99 at hour 11.5. Model risk 1.000 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: REJECT. Detail: Document verification passed. | Risk 1.000 at or above the 0.7 review floor. | Risk at or above the 0.9 auto-reject floor.",4,
GOLD-033,very_high,0.9988318,0,1.0,7.2825,,,,,,,26217.0,-17.9506309618309,11.0670686608049,-20.7426595223452,6.07553050760549,-13.3897649672385,-4.53288835377002,-15.1881457975285,12.1010620553144,-4.02687989330881,-9.01741297442937,6.07064975176212,-8.56786450085983,-0.0019002661806679,-9.30123300164911,0.0197959820179134,-7.35212004645984,-13.923225303931,-4.98830380644959,1.34765631107896,1.71290938237055,1.7971341252338,-1.27567465936041,-0.705045810296498,0.102039840024336,1.17747721389029,-0.23873007615266,1.55446335204436,0.547947820129286,True,False,reject,True,"[GOLD-033] EUR 1.00 at hour 7.3. Model risk 0.999 (threshold 0.7, model v2.0.0). Docs verified: True. Decision: REJECT. Detail: Document verification passed. | Risk 0.999 at or above the 0.7 review floor. | Risk at or above the 0.9 auto-reject floor.",4,
